cycle_id,cell_id,timestamp,voltage_mean,voltage_min,voltage_max,current_mean,current_max,temperature_mean,temperature_max,soc_min,soc_max,charge_time_min,discharge_time_min,soh_ground_truth
432,cell_01,2024-04-17 18:00:00,3.6717,3.4885,3.8467,1.273,1.9566,30.67,38.67,0.1243,0.9518,79.87,79.53,86.943
433,cell_01,2024-04-18 00:00:00,3.6985,3.5167,3.8549,1.2972,1.9472,33.23,42.07,0.1332,0.9608,83.83,77.2,87.28
434,cell_01,2024-04-18 06:00:00,3.6703,3.4808,3.8271,1.3067,1.9797,31.97,41.06,0.125,0.9321,76.26,77.5,87.061
435,cell_01,2024-04-18 12:00:00,3.6729,3.4762,3.8295,1.2692,1.9192,29.37,37.37,0.1052,0.9445,83.99,73.84,86.778
436,cell_01,2024-04-18 18:00:00,3.6862,3.4873,3.8427,1.2936,1.9436,30.56,38.56,0.1376,0.9363,79.0,73.09,86.969
437,cell_01,2024-04-19 00:00:00,3.6619,3.4772,3.8355,1.2497,2.0078,30.81,42.32,0.1546,0.9474,83.1,80.98,86.956
438,cell_01,2024-04-19 06:00:00,3.693,3.5044,3.8496,1.4173,2.0673,29.57,37.57,0.1083,0.9608,73.75,72.07,86.837
439,cell_01,2024-04-19 12:00:00,3.687,3.5049,3.8434,1.353,2.003,29.55,38.87,0.0833,0.9455,75.39,75.14,87.175
440,cell_01,2024-04-19 18:00:00,3.6897,3.5022,3.8622,1.3137,2.0213,33.26,41.66,0.13,0.9495,80.79,76.9,87.117
441,cell_01,2024-04-20 00:00:00,3.6854,3.4987,3.8484,1.3586,2.0086,29.53,38.74,0.1134,0.9646,77.94,74.23,86.569
442,cell_01,2024-04-20 06:00:00,3.6782,3.494,3.8561,1.201,1.851,32.62,44.03,0.1174,0.9546,82.89,84.22,86.551
443,cell_01,2024-04-20 12:00:00,3.6701,3.4867,3.8265,1.1721,1.8846,30.35,39.47,0.1311,0.9424,88.12,86.79,87.174
444,cell_01,2024-04-20 18:00:00,3.6788,3.4913,3.8367,1.28,1.9322,30.96,38.96,0.1109,0.9516,83.36,79.24,86.802
445,cell_01,2024-04-21 00:00:00,3.671,3.4888,3.8274,1.2311,1.8811,31.84,42.05,0.1146,0.9417,86.82,77.07,87.137
446,cell_01,2024-04-21 06:00:00,3.6857,3.5036,3.8435,1.2882,1.9654,30.1,38.1,0.118,0.9542,81.59,73.62,87.194
447,cell_01,2024-04-21 12:00:00,3.6873,3.4857,3.8442,1.3103,1.9603,31.85,40.18,0.1494,0.9552,81.11,73.88,86.175
448,cell_01,2024-04-21 18:00:00,3.694,3.4822,3.8578,1.346,2.073,27.93,35.93,0.1206,0.9363,73.78,73.16,86.133
449,cell_01,2024-04-22 00:00:00,3.6843,3.502,3.844,1.2431,1.8931,31.66,39.66,0.0953,0.9518,80.83,82.05,87.059
450,cell_01,2024-04-22 06:00:00,3.6891,3.5055,3.8458,1.32,2.0225,27.3,35.4,0.0961,0.9488,79.93,73.45,86.556
451,cell_01,2024-04-22 12:00:00,3.6765,3.4923,3.8334,1.3007,2.0395,30.66,39.4,0.1228,0.9554,81.18,73.87,86.325
452,cell_01,2024-04-22 18:00:00,3.6742,3.4893,3.8312,1.3174,1.9674,32.28,40.28,0.0974,0.9583,80.82,76.64,86.02
453,cell_01,2024-04-23 00:00:00,3.684,3.4904,3.8482,1.274,1.924,31.93,40.93,0.0888,0.9548,78.55,75.05,86.148
454,cell_01,2024-04-23 06:00:00,3.6751,3.484,3.8321,1.3692,2.0386,29.05,37.05,0.1327,0.947,75.45,73.98,85.943
455,cell_01,2024-04-23 12:00:00,3.6825,3.4972,3.8444,1.2948,1.9448,29.25,39.8,0.1337,0.9593,81.52,73.62,86.566
1,cell_02,2024-01-01 00:00:00,3.7025,3.5526,3.8634,1.7439,2.6486,40.18,48.18,0.1068,0.9554,68.25,62.6,100.043
2,cell_02,2024-01-01 06:00:00,3.6949,3.5457,3.8477,1.8117,2.7117,36.24,44.24,0.0843,0.9325,67.43,60.79,100.309
3,cell_02,2024-01-01 12:00:00,3.6987,3.5489,3.8486,1.799,2.708,38.59,47.01,0.0656,0.9355,66.65,64.02,100.091
4,cell_02,2024-01-01 18:00:00,3.7212,3.5531,3.872,1.8372,2.7457,41.47,50.24,0.0748,0.9554,62.68,59.29,99.769
5,cell_02,2024-01-02 00:00:00,3.7212,3.5534,3.872,1.8533,2.7533,39.83,49.52,0.1226,0.9478,66.81,60.66,99.97
6,cell_02,2024-01-02 06:00:00,3.6897,3.5401,3.8396,1.8229,2.7395,36.19,45.36,0.0973,0.943,66.6,63.45,100.149
7,cell_02,2024-01-02 12:00:00,3.6913,3.5419,3.8411,1.843,2.8029,39.99,49.09,0.105,0.9451,62.4,63.85,100.264
8,cell_02,2024-01-02 18:00:00,3.6889,3.5379,3.8515,1.7825,2.6825,37.88,45.88,0.0632,0.9353,68.26,61.83,99.631
9,cell_02,2024-01-03 00:00:00,3.7093,3.545,3.8704,1.9412,2.8412,40.04,48.63,0.0702,0.9548,59.98,59.27,99.176
10,cell_02,2024-01-03 06:00:00,3.6947,3.5426,3.8452,1.7391,2.6391,37.96,45.96,0.0704,0.9419,65.47,66.0,99.155
11,cell_02,2024-01-03 12:00:00,3.7015,3.55,3.8518,1.7736,2.7163,38.92,50.04,0.0877,0.9446,67.96,66.3,99.389
12,cell_02,2024-01-03 18:00:00,3.7181,3.5434,3.8688,1.8451,2.7451,38.19,46.19,0.0805,0.9535,65.74,59.84,98.785
13,cell_02,2024-01-04 00:00:00,3.6999,3.5469,3.8499,1.8376,2.7666,39.0,47.0,0.0742,0.9474,65.43,63.69,100.025
14,cell_02,2024-01-04 06:00:00,3.7066,3.5512,3.8567,1.8244,2.7244,38.15,46.15,0.0767,0.943,62.32,63.93,99.666
15,cell_02,2024-01-04 12:00:00,3.7037,3.5512,3.8542,1.8338,2.7459,38.66,46.66,0.0681,0.9301,65.29,59.86,99.005
16,cell_02,2024-01-04 18:00:00,3.6924,3.5349,3.843,1.6958,2.5958,37.24,45.26,0.0804,0.9537,66.51,67.31,98.862
17,cell_02,2024-01-05 00:00:00,3.7098,3.5586,3.8601,1.8795,2.7795,39.74,47.74,0.1063,0.9508,66.24,61.47,99.504
18,cell_02,2024-01-05 06:00:00,3.6898,3.5369,3.8421,1.7898,2.766,39.26,49.55,0.0537,0.9448,64.74,61.47,98.861
19,cell_02,2024-01-05 12:00:00,3.7117,3.5579,3.8739,1.8623,2.7623,36.58,45.03,0.0909,0.9396,66.09,60.23,98.89
20,cell_02,2024-01-05 18:00:00,3.6926,3.54,3.8515,1.6983,2.6226,40.49,48.49,0.1116,0.9501,66.52,65.98,98.966
21,cell_02,2024-01-06 00:00:00,3.6941,3.5421,3.8444,1.8128,2.7994,38.74,46.74,0.0803,0.9548,63.04,64.2,99.23
22,cell_02,2024-01-06 06:00:00,3.6879,3.5358,3.8383,1.7718,2.7061,39.24,49.68,0.0734,0.951,66.84,60.46,99.174
23,cell_02,2024-01-06 12:00:00,3.6898,3.5381,3.8473,1.8286,2.7286,40.15,49.96,0.1025,0.9664,66.88,61.94,99.345
24,cell_02,2024-01-06 18:00:00,3.6947,3.5429,3.8465,1.8159,2.7159,39.49,47.49,0.0643,0.957,68.53,60.27,99.301
25,cell_02,2024-01-07 00:00:00,3.6742,3.5216,3.8289,1.8183,2.7183,40.75,48.75,0.0835,0.9489,65.47,63.02,98.988
26,cell_02,2024-01-07 06:00:00,3.6966,3.5448,3.8663,1.7471,2.6549,38.56,47.51,0.0632,0.9574,67.22,66.02,99.294
27,cell_02,2024-01-07 12:00:00,3.6931,3.5386,3.8437,1.7972,2.7084,40.55,49.26,0.0466,0.9505,62.96,62.67,98.786
28,cell_02,2024-01-07 18:00:00,3.7056,3.5517,3.8563,1.791,2.691,39.18,47.18,0.081,0.9505,66.51,62.94,98.441
29,cell_02,2024-01-08 00:00:00,3.7024,3.5494,3.853,1.8248,2.7248,39.76,49.26,0.0587,0.963,64.18,60.51,98.786
30,cell_02,2024-01-08 06:00:00,3.691,3.5373,3.8465,1.8495,2.7495,39.61,47.61,0.0838,0.941,66.69,59.67,98.746
31,cell_02,2024-01-08 12:00:00,3.6928,3.5383,3.8439,1.8075,2.7075,40.86,51.47,0.1063,0.9502,65.08,63.55,98.226
32,cell_02,2024-01-08 18:00:00,3.6948,3.5402,3.8458,1.7362,2.7354,40.08,49.14,0.1211,0.9619,69.62,61.93,98.128
33,cell_02,2024-01-09 00:00:00,3.7123,3.558,3.8631,1.8054,2.7054,38.34,46.34,0.0859,0.9531,67.6,63.83,98.277
34,cell_02,2024-01-09 06:00:00,3.6897,3.5294,3.8404,1.9306,2.8306,38.04,46.04,0.1044,0.9463,58.83,59.17,98.602
35,cell_02,2024-01-09 12:00:00,3.6912,3.5385,3.8417,1.8823,2.7823,38.93,46.93,0.092,0.9329,62.7,62.34,98.93
36,cell_02,2024-01-09 18:00:00,3.6856,3.5297,3.8418,1.6513,2.5831,37.86,46.18,0.0763,0.9273,73.94,65.88,97.898
37,cell_02,2024-01-10 00:00:00,3.6822,3.5273,3.8332,1.8032,2.7032,37.42,45.42,0.0455,0.9708,64.75,62.02,98.029
38,cell_02,2024-01-10 06:00:00,3.7003,3.5458,3.8512,1.8466,2.7466,35.81,43.81,0.1165,0.9531,64.22,57.67,98.178
39,cell_02,2024-01-10 12:00:00,3.7,3.5351,3.8507,1.7909,2.6909,36.68,44.68,0.063,0.9442,68.56,65.52,98.645
40,cell_02,2024-01-10 18:00:00,3.7104,3.5509,3.8638,1.777,2.677,41.98,51.08,0.1117,0.9535,64.64,64.26,98.354
41,cell_02,2024-01-11 00:00:00,3.7068,3.5395,3.8584,1.7867,2.7014,38.02,46.59,0.0947,0.9405,68.13,63.07,97.587
42,cell_02,2024-01-11 06:00:00,3.721,3.5627,3.874,1.8276,2.8618,41.86,50.07,0.0645,0.9467,63.7,62.64,98.02
43,cell_02,2024-01-11 12:00:00,3.6964,3.5377,3.8492,1.7426,2.6701,39.6,48.15,0.0902,0.9406,68.18,62.71,98.092
44,cell_02,2024-01-11 18:00:00,3.6935,3.537,3.8448,1.8594,2.7594,38.93,46.93,0.1267,0.9359,61.78,60.37,97.411
45,cell_02,2024-01-12 00:00:00,3.6828,3.5257,3.8342,1.7972,2.6972,36.75,45.12,0.1147,0.929,65.06,63.59,97.172
46,cell_02,2024-01-12 06:00:00,3.7032,3.547,3.8545,1.7532,2.6532,39.01,52.08,0.0737,0.934,63.72,60.66,97.498
47,cell_02,2024-01-12 12:00:00,3.6971,3.528,3.8484,1.8562,2.7929,41.84,52.19,0.0698,0.9602,60.14,62.61,97.251
48,cell_02,2024-01-12 18:00:00,3.7024,3.5455,3.8744,1.7227,2.6567,41.34,49.34,0.086,0.9401,67.16,67.01,97.248
49,cell_02,2024-01-13 00:00:00,3.6844,3.5246,3.8358,1.7722,2.6722,39.41,47.41,0.0807,0.9553,64.71,65.55,97.167
50,cell_02,2024-01-13 06:00:00,3.6999,3.5417,3.8511,1.7714,2.7321,37.28,45.28,0.108,0.9596,66.88,64.85,97.598
51,cell_02,2024-01-13 12:00:00,3.6981,3.5301,3.8504,1.9072,2.8083,37.56,47.7,0.0988,0.9502,58.45,56.96,97.396
52,cell_02,2024-01-13 18:00:00,3.6974,3.5407,3.8487,1.7657,2.7045,37.72,47.29,0.0502,0.947,63.94,63.37,97.321
53,cell_02,2024-01-14 00:00:00,3.6893,3.5245,3.8513,1.6923,2.6071,40.92,48.92,0.0932,0.9513,67.07,63.0,97.411
54,cell_02,2024-01-14 06:00:00,3.7076,3.5505,3.859,1.7709,2.6709,41.45,49.45,0.0804,0.9458,65.44,64.21,97.148
55,cell_02,2024-01-14 12:00:00,3.7158,3.5579,3.8674,1.8228,2.7228,39.29,47.29,0.0847,0.962,62.15,58.37,96.859
56,cell_02,2024-01-14 18:00:00,3.6849,3.5282,3.8444,1.8392,2.7392,38.55,47.43,0.089,0.9688,61.2,62.65,97.323
57,cell_02,2024-01-15 00:00:00,3.7029,3.5379,3.8725,1.9138,2.8559,41.32,49.32,0.108,0.9645,61.51,56.29,97.15
58,cell_02,2024-01-15 06:00:00,3.6679,3.5057,3.8331,1.8703,2.7703,37.53,46.92,0.1036,0.9285,64.27,57.47,97.791
59,cell_02,2024-01-15 12:00:00,3.7023,3.5361,3.8538,1.8094,2.7314,39.08,47.25,0.069,0.9456,65.59,58.42,97.104
60,cell_02,2024-01-15 18:00:00,3.6771,3.5202,3.8285,1.7554,2.6554,39.69,49.63,0.0828,0.95,64.97,64.54,97.22
61,cell_02,2024-01-16 00:00:00,3.6904,3.5331,3.8423,1.8812,2.8202,37.71,46.44,0.075,0.9546,64.13,56.9,97.098
62,cell_02,2024-01-16 06:00:00,3.6823,3.5248,3.8353,1.7816,2.6972,38.05,47.7,0.0504,0.9327,66.05,60.08,96.981
63,cell_02,2024-01-16 12:00:00,3.6932,3.5211,3.8448,1.7671,2.6671,37.93,45.93,0.0818,0.9326,66.58,60.36,96.933
64,cell_02,2024-01-16 18:00:00,3.704,3.5298,3.8649,1.7791,2.6791,41.13,49.13,0.1209,0.9631,63.61,60.94,97.099
65,cell_02,2024-01-17 00:00:00,3.6772,3.5122,3.8307,1.7374,2.684,41.87,49.87,0.0498,0.9444,65.38,66.72,97.167
66,cell_02,2024-01-17 06:00:00,3.6924,3.5325,3.8438,1.7767,2.6767,39.17,49.33,0.0835,0.9351,65.59,62.38,97.357
67,cell_02,2024-01-17 12:00:00,3.6896,3.5174,3.8413,1.7883,2.6883,38.6,50.36,0.0829,0.939,63.03,59.94,96.463
68,cell_02,2024-01-17 18:00:00,3.7102,3.5507,3.8627,1.8365,2.7365,38.1,46.1,0.0898,0.9539,64.06,57.66,96.231
69,cell_02,2024-01-18 00:00:00,3.6987,3.5394,3.8506,1.7806,2.7873,39.0,47.0,0.0647,0.9418,63.64,58.52,96.272
70,cell_02,2024-01-18 06:00:00,3.6822,3.5221,3.8342,1.7366,2.6366,38.17,46.17,0.0555,0.9524,64.01,62.11,95.973
71,cell_02,2024-01-18 12:00:00,3.6906,3.5328,3.8422,1.7198,2.6446,38.85,48.58,0.0564,0.9402,65.24,61.57,96.868
72,cell_02,2024-01-18 18:00:00,3.7099,3.5504,3.8646,1.8105,2.7235,39.62,47.62,0.1106,0.9326,61.39,57.56,96.208
73,cell_02,2024-01-19 00:00:00,3.7021,3.5438,3.8726,1.8036,2.7036,38.39,52.31,0.0643,0.9642,63.92,58.54,96.66
74,cell_02,2024-01-19 06:00:00,3.6853,3.5158,3.8429,1.7723,2.6803,38.72,46.72,0.074,0.954,61.97,60.77,96.317
75,cell_02,2024-01-19 12:00:00,3.6916,3.5265,3.858,1.7766,2.6766,38.72,50.93,0.1261,0.9467,65.22,63.33,96.156
76,cell_02,2024-01-19 18:00:00,3.6917,3.5175,3.8501,1.8194,2.7194,38.52,48.02,0.0693,0.9448,62.06,57.43,96.03
77,cell_02,2024-01-20 00:00:00,3.6884,3.5279,3.8517,1.8695,2.7695,38.34,46.34,0.0908,0.9646,61.83,59.53,95.829
78,cell_02,2024-01-20 06:00:00,3.6766,3.497,3.8472,1.761,2.661,40.14,48.61,0.1053,0.9559,68.11,62.79,95.775
79,cell_02,2024-01-20 12:00:00,3.6881,3.5296,3.8398,1.8044,2.7494,36.34,45.89,0.1043,0.9615,66.6,63.47,96.584
80,cell_02,2024-01-20 18:00:00,3.7075,3.5468,3.8596,1.8479,2.7508,41.36,49.36,0.0574,0.9442,62.65,57.1,95.739
81,cell_02,2024-01-21 00:00:00,3.6903,3.5304,3.8489,1.7612,2.7157,39.2,48.88,0.0697,0.9505,64.9,64.09,96.042
82,cell_02,2024-01-21 06:00:00,3.6931,3.5204,3.8451,1.7992,2.7282,39.92,49.55,0.09,0.954,65.38,63.24,96.12
83,cell_02,2024-01-21 12:00:00,3.6948,3.5315,3.8492,1.7981,2.6981,40.09,49.28,0.1226,0.9445,66.49,63.64,95.581
84,cell_02,2024-01-21 18:00:00,3.7159,3.5555,3.868,1.7344,2.6344,37.94,45.94,0.0688,0.949,66.23,65.03,95.832
85,cell_02,2024-01-22 00:00:00,3.6937,3.533,3.8458,1.8084,2.7084,37.63,45.63,0.0741,0.9442,60.97,57.95,95.718
86,cell_02,2024-01-22 06:00:00,3.704,3.5424,3.8725,1.8016,2.7016,37.45,45.45,0.0924,0.954,65.21,63.18,95.358
87,cell_02,2024-01-22 12:00:00,3.6875,3.5153,3.8397,1.8278,2.7278,38.63,46.98,0.0964,0.9368,59.72,61.64,95.649
88,cell_02,2024-01-22 18:00:00,3.6912,3.5229,3.8502,1.7407,2.648,40.05,48.05,0.0976,0.9557,67.85,60.89,95.881
89,cell_02,2024-01-23 00:00:00,3.6935,3.5188,3.8509,1.8005,2.7863,38.12,46.46,0.0671,0.9531,61.04,58.37,95.555
90,cell_02,2024-01-23 06:00:00,3.6857,3.5207,3.8379,1.8691,2.7955,39.91,47.91,0.0734,0.948,58.97,60.99,95.607
91,cell_02,2024-01-23 12:00:00,3.6914,3.5306,3.8436,1.9039,2.8039,35.45,43.45,0.0883,0.9545,61.99,55.2,95.653
92,cell_02,2024-01-23 18:00:00,3.7034,3.5442,3.8552,1.864,2.764,38.42,46.42,0.1092,0.9464,63.2,60.64,96.338
93,cell_02,2024-01-24 00:00:00,3.6847,3.518,3.8428,1.7411,2.6411,40.75,48.75,0.0792,0.9433,65.99,61.68,95.154
94,cell_02,2024-01-24 06:00:00,3.6938,3.5334,3.8459,1.8226,2.7631,38.74,50.6,0.0836,0.9554,65.14,61.37,95.855
95,cell_02,2024-01-24 12:00:00,3.7005,3.5396,3.8527,1.7758,2.6758,37.76,46.2,0.0635,0.9559,66.89,58.75,95.629
96,cell_02,2024-01-24 18:00:00,3.6836,3.5201,3.8363,1.8142,2.7413,38.01,48.09,0.1213,0.9449,62.3,60.84,94.586
97,cell_02,2024-01-25 00:00:00,3.703,3.5303,3.8789,1.7614,2.6614,34.46,42.46,0.0871,0.9441,67.72,61.37,94.695
98,cell_02,2024-01-25 06:00:00,3.6932,3.5261,3.8464,1.7143,2.6502,37.48,45.48,0.1056,0.9482,65.54,65.82,94.979
99,cell_02,2024-01-25 12:00:00,3.6908,3.5233,3.8483,1.7828,2.6828,40.59,49.93,0.0846,0.9445,61.84,58.75,94.996
100,cell_02,2024-01-25 18:00:00,3.6722,3.5093,3.8248,1.8361,2.8163,38.13,46.13,0.0857,0.9653,64.12,56.46,94.834
101,cell_02,2024-01-26 00:00:00,3.6889,3.5249,3.8414,1.8144,2.7144,38.3,46.3,0.054,0.9532,62.37,57.85,95.106
102,cell_02,2024-01-26 06:00:00,3.6965,3.5344,3.868,1.8201,2.7598,35.5,43.5,0.041,0.9501,65.09,56.96,95.159
103,cell_02,2024-01-26 12:00:00,3.71,3.5475,3.8625,1.8108,2.7108,36.55,44.7,0.109,0.9407,60.21,62.85,95.023
104,cell_02,2024-01-26 18:00:00,3.6976,3.5341,3.8531,1.8202,2.7202,40.79,50.92,0.0856,0.9574,59.95,56.9,94.615
105,cell_02,2024-01-27 00:00:00,3.7037,3.541,3.8562,1.8265,2.7265,39.93,49.79,0.0881,0.9439,59.5,57.38,94.927
106,cell_02,2024-01-27 06:00:00,3.6803,3.5176,3.8328,1.7863,2.699,37.05,48.23,0.059,0.9435,64.42,62.56,94.928
107,cell_02,2024-01-27 12:00:00,3.6905,3.5031,3.8433,1.8041,2.727,38.05,49.51,0.0659,0.9577,64.96,58.14,94.534
108,cell_02,2024-01-27 18:00:00,3.703,3.5377,3.8561,1.8872,2.8401,38.96,46.96,0.1052,0.9539,59.11,55.05,93.874
109,cell_02,2024-01-28 00:00:00,3.6817,3.5161,3.8352,1.8071,2.7775,37.21,45.21,0.1188,0.925,59.7,60.21,93.738
110,cell_02,2024-01-28 06:00:00,3.7012,3.5349,3.854,1.8021,2.7187,35.99,43.99,0.0716,0.9484,62.04,59.06,94.366
111,cell_02,2024-01-28 12:00:00,3.699,3.5174,3.8518,1.8051,2.7908,38.76,48.03,0.0974,0.9513,61.82,61.74,94.434
112,cell_02,2024-01-28 18:00:00,3.6937,3.5267,3.8467,1.7891,2.6938,39.86,47.86,0.0878,0.9466,63.95,60.76,93.99
113,cell_02,2024-01-29 00:00:00,3.6887,3.5183,3.8414,1.7782,2.7321,39.89,47.89,0.0816,0.9516,64.85,59.33,94.659
114,cell_02,2024-01-29 06:00:00,3.6817,3.5177,3.8497,1.8104,2.7319,40.31,48.31,0.121,0.9319,60.08,60.05,94.39
115,cell_02,2024-01-29 12:00:00,3.7099,3.5468,3.8625,1.7747,2.6747,36.67,45.43,0.0749,0.9217,63.55,63.21,94.75
116,cell_02,2024-01-29 18:00:00,3.6968,3.5302,3.85,1.7927,2.7018,39.09,47.09,0.1088,0.9402,63.59,58.72,93.671
117,cell_02,2024-01-30 00:00:00,3.6932,3.5262,3.8466,1.7605,2.6856,38.6,46.6,0.0916,0.9528,61.99,61.85,93.191
118,cell_02,2024-01-30 06:00:00,3.6863,3.5132,3.8395,1.8054,2.7054,38.87,46.87,0.0837,0.9178,61.67,58.61,93.648
119,cell_02,2024-01-30 12:00:00,3.6909,3.5252,3.8572,1.8292,2.7499,38.68,49.08,0.1114,0.9416,62.18,58.67,93.712
120,cell_02,2024-01-30 18:00:00,3.6917,3.5161,3.8697,1.7894,2.7327,38.01,46.01,0.0898,0.9308,61.99,60.93,93.346
121,cell_02,2024-01-31 00:00:00,3.6935,3.5256,3.8545,1.6996,2.5996,34.47,42.47,0.0821,0.9476,62.59,59.5,93.008
122,cell_02,2024-01-31 06:00:00,3.6975,3.5312,3.8617,1.8295,2.7295,40.74,48.74,0.1116,0.9696,59.61,57.97,93.471
123,cell_02,2024-01-31 12:00:00,3.6819,3.5147,3.8525,1.806,2.7899,39.49,49.4,0.109,0.9478,63.6,56.29,93.14
124,cell_02,2024-01-31 18:00:00,3.676,3.5104,3.8316,1.7503,2.6503,36.77,44.77,0.108,0.9489,62.67,62.52,93.777
125,cell_02,2024-02-01 00:00:00,3.6908,3.5121,3.8599,1.8387,2.7387,39.71,47.71,0.02,0.9584,62.84,58.52,93.319
126,cell_02,2024-02-01 06:00:00,3.6735,3.5084,3.8344,1.7301,2.6301,38.33,46.33,0.0928,0.9502,64.95,60.78,93.958
127,cell_02,2024-02-01 12:00:00,3.6854,3.5137,3.8406,1.8523,2.7523,38.37,46.37,0.0882,0.9479,59.71,54.34,92.419
128,cell_02,2024-02-01 18:00:00,3.6846,3.5173,3.8415,1.7971,2.6971,37.85,45.85,0.0833,0.9593,63.85,61.7,93.097
129,cell_02,2024-02-02 00:00:00,3.6951,3.5289,3.8484,1.6866,2.5866,39.81,47.81,0.0962,0.9547,65.74,61.96,93.485
130,cell_02,2024-02-02 06:00:00,3.709,3.541,3.8655,1.8089,2.7089,37.8,45.8,0.0892,0.9529,59.94,57.09,92.782
131,cell_02,2024-02-02 12:00:00,3.6701,3.5016,3.8236,1.7797,2.7062,37.35,45.73,0.0976,0.9486,60.23,57.07,93.002
132,cell_02,2024-02-02 18:00:00,3.7121,3.5407,3.8657,1.7722,2.7737,40.7,48.7,0.0786,0.9465,64.01,60.27,92.928
133,cell_02,2024-02-03 00:00:00,3.6869,3.5158,3.8424,1.7631,2.7041,38.73,51.18,0.114,0.9592,63.0,58.55,92.844
134,cell_02,2024-02-03 06:00:00,3.6932,3.526,3.8466,1.7936,2.7498,38.78,46.78,0.0996,0.9466,64.23,61.32,93.123
135,cell_02,2024-02-03 12:00:00,3.6748,3.5065,3.8285,1.7757,2.6757,40.04,48.36,0.0949,0.9623,62.35,60.63,92.661
136,cell_02,2024-02-03 18:00:00,3.6995,3.5267,3.8544,1.7072,2.6124,38.0,46.35,0.0939,0.9395,64.83,58.87,93.016
137,cell_02,2024-02-04 00:00:00,3.6902,3.5232,3.8454,1.8636,2.7849,38.3,46.3,0.1071,0.9643,58.81,57.41,93.204
138,cell_02,2024-02-04 06:00:00,3.6889,3.5213,3.8424,1.7878,2.6878,39.46,47.65,0.1044,0.9547,60.54,57.62,92.985
139,cell_02,2024-02-04 12:00:00,3.6697,3.4826,3.8324,1.7634,2.6634,36.69,46.23,0.0817,0.9403,65.2,56.9,92.749
140,cell_02,2024-02-04 18:00:00,3.6908,3.5242,3.8441,1.7436,2.6863,39.33,47.52,0.1038,0.9551,61.65,61.81,93.358
141,cell_02,2024-02-05 00:00:00,3.6984,3.5207,3.8561,1.8385,2.7931,37.87,48.64,0.0875,0.9435,63.32,56.04,93.268
142,cell_02,2024-02-05 06:00:00,3.6867,3.5186,3.8404,1.7351,2.6384,40.28,48.28,0.1223,0.9503,61.1,63.49,92.737
143,cell_02,2024-02-05 12:00:00,3.7007,3.5258,3.8544,1.8067,2.7067,39.82,47.82,0.106,0.9451,61.68,58.92,92.661
144,cell_02,2024-02-05 18:00:00,3.7005,3.5253,3.8651,1.7708,2.6708,39.62,50.57,0.0715,0.9487,60.09,57.89,92.764
145,cell_02,2024-02-06 00:00:00,3.6822,3.5131,3.8457,1.7737,2.6737,36.59,46.41,0.1306,0.9594,64.25,62.37,92.381
146,cell_02,2024-02-06 06:00:00,3.7044,3.5352,3.8583,1.7448,2.6486,38.84,47.93,0.042,0.9552,61.65,60.6,92.3
147,cell_02,2024-02-06 12:00:00,3.6891,3.5203,3.8429,1.769,2.6818,37.23,47.7,0.0967,0.9387,63.13,57.48,92.454
148,cell_02,2024-02-06 18:00:00,3.6887,3.519,3.8426,1.8004,2.7004,38.94,46.94,0.0701,0.9393,63.95,58.43,92.119
149,cell_02,2024-02-07 00:00:00,3.6887,3.5129,3.8428,1.8118,2.7239,35.53,45.12,0.1216,0.9527,61.71,60.56,91.801
150,cell_02,2024-02-07 06:00:00,3.6892,3.5201,3.843,1.7607,2.6816,36.69,46.82,0.0891,0.9534,60.92,59.32,92.354
151,cell_02,2024-02-07 12:00:00,3.6616,3.4904,3.8156,1.7955,2.7083,40.78,48.78,0.0681,0.9433,63.25,57.9,91.912
152,cell_02,2024-02-07 18:00:00,3.6863,3.5167,3.8466,1.8444,2.7444,39.55,52.81,0.0787,0.9659,59.59,56.71,92.134
153,cell_02,2024-02-08 00:00:00,3.6738,3.5028,3.828,1.7169,2.6169,38.47,46.86,0.0697,0.9581,60.92,59.42,91.613
154,cell_02,2024-02-08 06:00:00,3.7037,3.5327,3.8579,1.7997,2.7202,37.64,45.64,0.0779,0.9437,61.01,55.97,91.614
155,cell_02,2024-02-08 12:00:00,3.704,3.5342,3.8579,1.7525,2.7314,37.37,46.14,0.0774,0.9428,65.03,60.4,92.088
156,cell_02,2024-02-08 18:00:00,3.6959,3.5248,3.8606,1.7474,2.6474,39.3,47.3,0.069,0.9477,62.45,62.22,91.57
157,cell_02,2024-02-09 00:00:00,3.6853,3.5147,3.8394,1.8131,2.7406,38.48,48.81,0.0894,0.9467,62.31,59.13,91.767
158,cell_02,2024-02-09 06:00:00,3.6762,3.5032,3.8307,1.7727,2.7166,41.32,50.42,0.0918,0.9626,62.74,55.92,90.823
159,cell_02,2024-02-09 12:00:00,3.6805,3.5088,3.8348,1.7392,2.6392,38.72,46.72,0.0641,0.9598,62.76,59.26,91.355
160,cell_02,2024-02-09 18:00:00,3.7066,3.5353,3.8609,1.8662,2.8236,39.09,50.09,0.0508,0.9504,57.78,52.97,91.471
161,cell_02,2024-02-10 00:00:00,3.6811,3.5004,3.8404,1.846,2.8061,36.92,46.8,0.0902,0.9568,61.19,55.69,92.045
162,cell_02,2024-02-10 06:00:00,3.6627,3.4897,3.8173,1.7034,2.6724,38.46,46.46,0.0946,0.9582,63.13,61.86,90.809
163,cell_02,2024-02-10 12:00:00,3.6973,3.5257,3.8522,1.7263,2.6492,39.27,47.27,0.0986,0.9506,61.41,59.0,91.361
