cell_id,usage_profile,cycle_id,timestamp,voltage_mean,voltage_min,voltage_max,current_mean,current_max,temperature_mean,temperature_max,soc_min,soc_max,charge_time_min,discharge_time_min,soh_ground_truth,charge_time,discharge_depth,c_rate,internal_resistance_proxy,cumulative_time_above_40C,cumulative_deep_dod_cycles,cumulative_cycle_count
CELL_03,aggressive,311,2025-01-30 21:26:10,3.573,3.058,4.18,9.65,12.658,44.07,47.4,0.04,97.31,27.66,26.29,79.148,27.66,97.27,1.9300000000000002,0.37300531914893625,311,311,311
CELL_03,aggressive,312,2025-01-31 00:06:46,3.591,2.987,4.21,8.431,10.363,45.18,52.13,4.05,97.27,34.56,31.79,79.08,34.56,93.22,1.6862,0.633022774327122,312,312,312
CELL_03,aggressive,313,2025-01-31 02:40:36,3.615,2.923,4.264,8.129,10.279,42.5,46.45,0.0,97.48,33.98,40.62,79.012,33.98,97.48,1.6258,0.6237209302325581,313,313,313
CELL_03,aggressive,314,2025-01-31 05:16:35,3.702,3.057,4.26,9.188,11.516,44.94,49.87,0.47,96.45,29.86,34.91,78.922,29.86,95.98,1.8376000000000001,0.5167525773195877,314,314,314
CELL_03,aggressive,315,2025-01-31 07:35:49,3.588,2.977,4.238,9.869,13.719,46.4,50.67,0.0,96.64,29.5,33.24,78.819,29.5,96.64,1.9738,0.32753246753246773,315,315,315
CELL_03,aggressive,316,2025-01-31 10:11:03,3.608,2.977,4.192,8.66,10.807,46.25,53.22,1.43,96.37,38.66,30.09,78.75,38.66,94.94,1.732,0.5659059152305543,316,316,316
CELL_03,aggressive,317,2025-01-31 12:28:23,3.595,2.96,4.209,10.199,15.288,45.13,51.74,0.63,99.63,30.28,28.19,78.648,30.28,99.0,2.0398,0.2454313224602082,317,317,317
CELL_03,aggressive,318,2025-01-31 14:36:43,3.541,2.954,4.181,9.574,11.956,45.1,50.76,6.66,99.39,33.0,26.04,78.567,33.0,92.73,1.9148,0.5151133501259446,318,318,318
CELL_03,aggressive,319,2025-01-31 17:02:45,3.657,3.045,4.245,9.618,12.704,44.1,47.82,2.74,98.51,34.49,34.21,78.517,34.49,95.77000000000001,1.9236,0.38885288399222295,319,319,319
CELL_03,aggressive,320,2025-01-31 20:01:37,3.575,2.965,4.181,8.708,10.925,45.65,49.57,1.88,97.34,33.51,34.06,78.438,33.51,95.46000000000001,1.7416,0.5484889490302209,320,320,320
CELL_03,aggressive,321,2025-01-31 21:46:03,3.633,3.021,4.225,8.173,10.164,50.36,55.33,6.96,98.93,34.24,33.34,78.357,34.24,91.97000000000001,1.6346,0.6047212456052234,321,321,321
CELL_03,aggressive,322,2025-02-01 00:41:58,3.594,2.999,4.226,9.531,13.855,45.12,49.51,0.0,97.16,31.3,29.93,78.284,31.3,97.16,1.9062000000000001,0.2837650323774283,322,322,322
CELL_03,aggressive,323,2025-02-01 02:49:35,3.623,3.029,4.199,8.7,12.708,45.07,50.33,0.0,96.02,31.33,34.92,78.213,31.33,96.02,1.7399999999999998,0.2919161676646706,323,323,323
CELL_03,aggressive,324,2025-02-01 05:38:02,3.587,2.968,4.179,9.705,13.446,46.06,51.41,0.0,97.69,28.77,30.04,78.132,28.77,97.69,1.941,0.32371023790430375,324,324,324
CELL_03,aggressive,325,2025-02-01 07:56:25,3.67,2.963,4.255,8.708,12.324,43.19,47.38,7.39,98.31,32.7,32.34,78.062,32.7,90.92,1.7416,0.3573008849557522,325,325,325
CELL_03,aggressive,326,2025-02-01 10:52:53,3.7,3.095,4.237,9.253,13.66,47.25,52.91,0.0,96.31,32.18,31.83,78.003,32.18,96.31,1.8506,0.2591331971862945,326,326,326
CELL_03,aggressive,327,2025-02-01 14:00:55,3.622,3.053,4.25,8.498,11.78,43.27,47.46,6.61,97.77,38.42,37.09,77.938,38.42,91.16,1.6995999999999998,0.3647166361974406,327,327,327
CELL_03,aggressive,328,2025-02-01 15:50:34,3.666,3.081,4.256,9.085,12.311,45.74,50.74,0.0,98.15,36.69,32.96,77.863,36.69,98.15,1.8170000000000002,0.3642281463112215,328,328,328
CELL_03,aggressive,329,2025-02-01 18:52:47,3.595,3.027,4.219,8.94,12.557,43.89,50.12,0.86,98.45,36.39,32.84,77.804,36.39,97.59,1.7879999999999998,0.32955487973458664,329,329,329
CELL_03,aggressive,330,2025-02-01 21:35:12,3.623,2.948,4.253,9.065,12.313,45.02,48.73,0.0,96.86,33.97,33.17,77.725,33.97,96.86,1.813,0.4017857142857142,330,330,330
CELL_03,aggressive,331,2025-02-02 00:02:18,3.57,2.987,4.184,8.135,10.71,40.67,46.27,0.63,99.63,33.54,28.38,77.688,33.54,99.0,1.627,0.4648543689320387,331,331,331
CELL_03,aggressive,332,2025-02-02 02:51:15,3.628,3.041,4.21,9.272,13.823,47.29,53.81,0.67,96.17,34.98,32.73,77.608,34.98,95.5,1.8544,0.25686662272028127,332,332,332
CELL_03,aggressive,333,2025-02-02 05:07:34,3.627,2.975,4.235,9.578,14.097,46.23,52.12,1.7,96.28,29.15,29.7,77.538,29.15,94.58,1.9156,0.2788227483956628,333,333,333
CELL_03,aggressive,334,2025-02-02 08:04:43,3.591,2.906,4.187,8.475,11.663,46.12,49.94,1.16,96.32,35.6,36.09,77.477,35.6,95.16,1.6949999999999998,0.40181932245922203,334,334,334
CELL_03,aggressive,335,2025-02-02 09:41:02,3.661,3.036,4.257,9.274,12.891,43.68,49.05,1.69,98.69,35.91,28.86,77.4,35.91,97.0,1.8547999999999998,0.33757257395631723,335,335,335
CELL_03,aggressive,336,2025-02-02 11:47:50,3.574,2.907,4.259,9.033,12.702,44.49,50.28,4.83,99.98,29.86,28.11,77.343,29.86,95.15,1.8066,0.3684927773235214,336,336,336
CELL_03,aggressive,337,2025-02-02 14:00:59,3.607,3.08,4.178,9.323,13.062,47.99,54.24,8.98,97.19,35.7,28.52,77.28,35.7,88.21,1.8646,0.29366140679326025,337,337,337
CELL_03,aggressive,338,2025-02-02 15:58:32,3.633,3.018,4.231,8.157,11.609,45.45,49.36,4.11,99.25,31.97,34.86,77.216,31.97,95.14,1.6314,0.3513904982618772,338,338,338
CELL_03,aggressive,339,2025-02-02 18:04:41,3.647,2.972,4.27,9.502,11.598,45.98,49.01,0.32,99.32,33.71,30.41,77.139,33.71,99.0,1.9004,0.6192748091603051,339,339,339
CELL_03,aggressive,340,2025-02-02 19:59:44,3.599,2.908,4.272,9.161,13.46,42.61,48.33,1.72,96.25,23.92,31.3,77.083,23.92,94.53,1.8321999999999998,0.31728308909048614,340,340,340
CELL_03,aggressive,341,2025-02-02 21:41:12,3.566,2.953,4.183,9.378,11.724,43.06,48.99,1.58,98.91,35.7,32.15,77.024,35.7,97.33,1.8756,0.5242966751918158,341,341,341
CELL_03,aggressive,342,2025-02-02 23:20:36,3.624,3.003,4.25,8.852,12.947,44.01,47.67,10.06,97.04,29.81,28.77,76.968,29.81,86.98,1.7704,0.3045177045177046,342,342,342
CELL_03,aggressive,343,2025-02-03 02:02:41,3.595,2.994,4.193,9.109,13.604,44.55,51.38,4.47,96.33,32.43,30.7,76.902,32.43,91.86,1.8218,0.26674082313681863,343,343,343
CELL_03,aggressive,344,2025-02-03 05:02:59,3.562,2.947,4.251,9.249,12.58,46.55,52.51,0.0,98.74,34.31,31.63,76.815,34.31,98.74,1.8498,0.39147403182227575,344,344,344
CELL_03,aggressive,345,2025-02-03 08:03:47,3.607,2.971,4.272,9.141,13.139,45.91,49.89,9.71,99.61,35.17,28.59,76.744,35.17,89.9,1.8282,0.3254127063531767,345,345,345
CELL_03,aggressive,346,2025-02-03 10:50:04,3.622,2.963,4.231,8.245,10.828,44.35,47.63,0.0,96.37,37.19,38.03,76.684,37.19,96.37,1.6489999999999998,0.4909020518776615,346,346,346
CELL_03,aggressive,347,2025-02-03 14:06:49,3.635,3.043,4.27,7.981,11.81,44.75,51.32,0.46,99.46,41.4,38.15,76.627,41.4,99.0,1.5962,0.3204492034473751,347,347,347
CELL_03,aggressive,348,2025-02-03 16:14:23,3.609,2.96,4.224,8.732,11.226,43.71,47.99,2.57,98.94,36.09,32.23,76.553,36.09,96.37,1.7464,0.5068163592622291,348,348,348
CELL_03,aggressive,349,2025-02-03 18:59:27,3.6,2.928,4.275,9.636,11.868,39.36,43.72,0.39,99.39,38.98,31.4,76.505,38.98,99.0,1.9271999999999998,0.6034946236559139,349,349,349
CELL_03,aggressive,350,2025-02-03 21:52:28,3.581,2.927,4.234,9.907,13.453,45.24,48.58,0.66,99.66,30.09,28.97,76.433,30.09,99.0,1.9814,0.36858432036097016,350,350,350
CELL_03,aggressive,351,2025-02-03 23:57:55,3.698,3.092,4.252,9.13,12.452,44.22,48.12,2.68,98.69,35.77,30.74,76.344,35.77,96.00999999999999,1.826,0.34918723660445516,351,351,351
CELL_03,aggressive,352,2025-02-04 02:44:44,3.638,3.083,4.223,8.794,12.503,46.99,52.27,5.29,97.5,34.56,32.01,76.268,34.56,92.21,1.7588000000000001,0.3073604745214343,352,352,352
CELL_03,aggressive,353,2025-02-04 04:23:37,3.6,2.96,4.263,9.133,13.596,43.68,48.79,0.85,99.84,33.07,32.6,76.206,33.07,98.99000000000001,1.8265999999999998,0.2919560833520053,353,353,353
CELL_03,aggressive,354,2025-02-04 06:54:58,3.655,3.051,4.25,9.504,11.624,42.69,49.02,0.5,97.41,33.16,31.42,76.131,33.16,96.91,1.9007999999999998,0.5655660377358487,354,354,354
CELL_03,aggressive,355,2025-02-04 09:19:58,3.568,2.955,4.199,8.881,12.106,46.77,52.37,3.4,97.59,34.1,29.26,76.063,34.1,94.19,1.7762,0.3857364341085271,355,355,355
CELL_03,aggressive,356,2025-02-04 12:09:09,3.593,2.945,4.239,8.141,11.651,47.85,51.44,8.63,99.23,39.71,34.58,75.995,39.71,90.60000000000001,1.6282,0.3686609686609687,356,356,356
CELL_03,aggressive,357,2025-02-04 14:19:07,3.594,2.929,4.228,8.557,11.222,48.42,54.82,0.0,98.68,35.04,34.87,75.907,35.04,98.68,1.7114,0.48742964352720464,357,357,357
CELL_03,aggressive,358,2025-02-04 16:12:17,3.632,3.027,4.236,9.447,12.891,46.01,52.34,0.0,97.18,30.21,31.5,75.846,30.21,97.18,1.8893999999999997,0.35104529616724717,358,358,358
CELL_03,aggressive,359,2025-02-04 18:45:32,3.584,2.961,4.199,9.025,12.08,41.46,47.5,7.85,99.33,29.17,29.55,75.794,29.17,91.48,1.8050000000000002,0.4052373158756138,359,359,359
CELL_03,aggressive,360,2025-02-04 20:54:28,3.603,3.007,4.187,8.929,10.991,43.96,48.37,8.45,97.62,31.83,32.76,75.719,31.83,89.17,1.7858,0.5722599418040739,360,360,360
CELL_03,aggressive,361,2025-02-04 23:42:01,3.595,2.929,4.239,9.36,13.34,45.11,50.17,7.52,97.87,30.53,29.43,75.662,30.53,90.35000000000001,1.8719999999999999,0.32914572864321606,361,361,361
CELL_03,aggressive,362,2025-02-05 01:23:17,3.651,3.019,4.274,8.961,13.235,44.38,49.83,4.42,98.15,33.85,29.22,75.584,33.85,93.73,1.7922,0.29363593823116524,362,362,362
CELL_03,aggressive,363,2025-02-05 03:48:55,3.641,2.981,4.255,9.35,11.825,48.63,54.55,0.04,99.04,33.18,27.91,75.5,33.18,99.0,1.8699999999999999,0.5147474747474748,363,363,363
CELL_03,aggressive,364,2025-02-05 05:56:44,3.634,3.019,4.22,9.265,11.62,41.9,44.94,1.84,99.86,34.84,27.96,75.427,34.84,98.02,1.8530000000000002,0.5099787685774948,364,364,364
CELL_03,aggressive,365,2025-02-05 08:11:53,3.57,2.985,4.227,9.221,11.948,43.73,50.33,0.0,96.71,36.01,32.36,75.37,36.01,96.71,1.8442,0.4554455445544556,365,365,365
CELL_03,aggressive,366,2025-02-05 10:14:52,3.582,2.972,4.217,9.173,12.053,43.57,48.64,4.55,96.89,39.79,32.31,75.306,39.79,92.34,1.8346,0.4322916666666664,366,366,366
CELL_03,aggressive,367,2025-02-05 12:43:11,3.637,3.022,4.265,9.236,12.638,45.76,50.54,0.24,99.24,36.12,32.93,75.236,36.12,99.0,1.8472000000000002,0.3653733098177543,367,367,367
CELL_03,aggressive,368,2025-02-05 15:08:03,3.615,3.001,4.228,8.185,11.731,48.11,51.36,0.24,98.38,39.19,39.54,75.164,39.19,98.14,1.637,0.3460236886632826,368,368,368
CELL_03,aggressive,369,2025-02-05 16:50:05,3.61,2.954,4.251,8.152,11.706,44.29,49.31,3.79,99.22,37.94,32.83,75.114,37.94,95.42999999999999,1.6303999999999998,0.3649409116488464,369,369,369
CELL_03,aggressive,370,2025-02-05 19:32:33,3.646,3.032,4.221,9.329,12.438,43.72,49.65,0.0,97.03,32.93,34.68,75.046,32.93,97.03,1.8658000000000001,0.38243808298488263,370,370,370
CELL_03,aggressive,371,2025-02-05 22:38:51,3.616,3.028,4.234,8.536,12.305,43.08,47.15,0.4,97.57,35.1,34.2,74.98,35.1,97.16999999999999,1.7071999999999998,0.31997877421066595,371,371,371
CELL_03,aggressive,372,2025-02-06 00:40:39,3.61,3.036,4.204,8.691,10.448,43.85,49.76,5.53,97.3,36.11,33.9,74.921,36.11,91.77,1.7382000000000002,0.6647694934547523,372,372,372
CELL_03,aggressive,373,2025-02-06 03:40:18,3.612,2.995,4.255,9.605,13.319,46.89,50.78,0.0,98.0,28.82,32.46,74.844,28.82,98.0,1.921,0.33925686591276244,373,373,373
CELL_03,aggressive,374,2025-02-06 05:54:01,3.632,3.051,4.184,9.211,12.999,47.74,52.25,10.09,99.92,28.93,30.7,74.763,28.93,89.83,1.8422,0.2991024287222809,374,374,374
CELL_03,aggressive,375,2025-02-06 07:39:45,3.645,3.084,4.231,8.761,10.715,44.86,48.83,7.35,97.4,27.23,32.42,74.696,27.23,90.05000000000001,1.7521999999999998,0.5870010235414531,375,375,375
CELL_03,aggressive,376,2025-02-06 10:00:24,3.598,2.905,4.277,9.115,11.342,45.41,49.59,1.4,96.09,25.34,30.77,74.632,25.34,94.69,1.823,0.6160754378087113,376,376,376
CELL_03,aggressive,377,2025-02-06 11:45:55,3.601,3.003,4.21,8.82,10.954,46.44,51.58,4.28,98.77,33.87,32.74,74.562,33.87,94.49,1.764,0.5656044985941892,377,377,377
CELL_03,aggressive,378,2025-02-06 14:13:53,3.597,2.978,4.192,9.02,11.0,42.59,46.86,0.0,97.56,33.07,30.04,74.505,33.07,97.56,1.8039999999999998,0.613131313131313,378,378,378
CELL_03,aggressive,379,2025-02-06 16:04:03,3.617,2.978,4.212,8.656,11.621,44.36,51.31,2.73,97.47,34.31,32.77,74.439,34.31,94.74,1.7312,0.41618887015177053,379,379,379
CELL_03,aggressive,380,2025-02-06 18:23:38,3.615,2.96,4.223,9.318,13.607,46.36,51.72,0.0,96.59,23.88,31.29,74.343,23.88,96.59,1.8636,0.29447423641874565,380,380,380
CELL_03,aggressive,381,2025-02-06 21:16:05,3.636,3.039,4.195,9.793,13.237,46.49,50.45,2.27,97.1,30.13,27.61,74.246,30.13,94.83,1.9586,0.33565621370499416,381,381,381
CELL_03,aggressive,382,2025-02-07 00:19:24,3.611,3.019,4.219,9.035,12.364,46.05,52.01,0.0,97.91,38.35,33.6,74.168,38.35,97.91,1.807,0.3604686091919495,382,382,382
CELL_03,aggressive,383,2025-02-07 03:15:52,3.634,3.079,4.192,9.451,13.98,45.05,50.62,0.0,97.58,25.03,32.03,74.089,25.03,97.58,1.8902,0.24574961360123648,383,383,383
CELL_03,aggressive,384,2025-02-07 05:11:43,3.609,3.009,4.219,9.335,13.602,47.92,52.74,0.0,97.98,33.15,30.06,74.006,33.15,97.98,1.8670000000000002,0.28357159596906506,384,384,384
CELL_03,aggressive,385,2025-02-07 07:58:30,3.615,2.918,4.251,9.64,13.169,43.02,48.78,6.91,99.84,34.26,32.24,73.938,34.26,92.93,1.9280000000000002,0.3777274015301786,385,385,385
CELL_03,aggressive,386,2025-02-07 10:39:56,3.619,3.058,4.181,9.081,12.148,45.47,52.18,1.3,96.44,30.59,34.94,73.871,30.59,95.14,1.8161999999999998,0.3661558526247148,386,386,386
CELL_03,aggressive,387,2025-02-07 12:18:41,3.603,3.059,4.201,9.691,12.418,42.69,48.3,7.64,98.24,29.35,28.93,73.816,29.35,90.6,1.9382000000000001,0.4187752108544188,387,387,387
CELL_03,aggressive,388,2025-02-07 14:20:46,3.577,3.001,4.18,9.554,11.821,46.15,52.51,7.1,98.63,23.71,28.38,73.753,23.71,91.53,1.9108,0.5200705778561977,388,388,388
CELL_03,aggressive,389,2025-02-07 16:41:54,3.671,3.013,4.273,8.57,11.373,44.74,50.76,4.63,97.48,35.4,33.6,73.692,35.4,92.85000000000001,1.714,0.4495183731716019,389,389,389
CELL_03,aggressive,390,2025-02-07 18:34:06,3.598,2.999,4.224,9.426,13.422,45.57,51.15,0.5,99.5,30.8,35.73,73.616,30.8,99.0,1.8852,0.30655655655655656,390,390,390
CELL_03,aggressive,391,2025-02-07 21:29:07,3.622,3.071,4.186,8.623,12.827,47.64,51.76,3.33,98.09,38.69,31.16,73.543,38.69,94.76,1.7246,0.2652235965746907,391,391,391
CELL_03,aggressive,392,2025-02-07 23:50:40,3.664,3.083,4.227,9.073,11.108,41.96,45.73,6.2,99.68,33.12,30.81,73.494,33.12,93.48,1.8146,0.5621621621621622,392,392,392
CELL_03,aggressive,393,2025-02-08 02:36:53,3.637,3.014,4.246,8.685,11.908,50.47,53.55,1.0,98.84,32.37,34.24,73.414,32.37,97.84,1.737,0.38225255972696276,393,393,393
CELL_03,aggressive,394,2025-02-08 04:51:47,3.645,3.071,4.248,8.52,10.625,41.37,47.19,3.73,99.88,36.79,35.72,73.36,36.79,96.14999999999999,1.704,0.5591448931116388,394,394,394
CELL_03,aggressive,395,2025-02-08 07:14:25,3.576,2.922,4.216,9.44,13.551,45.3,48.8,7.4,99.19,36.06,28.31,73.285,36.06,91.78999999999999,1.888,0.31476526392605203,395,395,395
CELL_03,aggressive,396,2025-02-08 10:16:02,3.626,3.022,4.268,8.371,10.655,45.81,49.97,8.96,97.31,37.33,30.5,73.22,37.33,88.35,1.6742000000000001,0.54553415061296,396,396,396
CELL_03,aggressive,397,2025-02-08 12:11:47,3.61,2.996,4.244,10.24,12.843,44.55,49.72,4.51,98.46,27.23,31.19,73.164,27.23,93.94999999999999,2.048,0.47944679216288894,397,397,397
CELL_03,aggressive,398,2025-02-08 14:20:29,3.599,2.953,4.191,9.495,14.206,43.84,48.49,3.27,96.18,33.45,27.86,73.114,33.45,92.91000000000001,1.8989999999999998,0.26278921672680955,398,398,398
CELL_03,aggressive,399,2025-02-08 17:08:14,3.617,3.019,4.195,9.559,12.473,44.31,50.21,7.31,98.45,35.59,27.57,73.041,35.59,91.14,1.9118,0.4035689773507205,399,399,399
CELL_03,aggressive,400,2025-02-08 19:41:15,3.58,3.049,4.186,9.26,12.096,46.76,50.9,0.0,96.05,30.59,35.59,72.967,30.59,96.05,1.8519999999999999,0.40091678420310295,400,400,400
CELL_04,mild,1,2025-01-01 11:37:29,3.545,2.905,4.215,3.753,5.528,23.38,29.97,42.56,97.87,82.82,41.05,99.999,82.82,55.31,0.7506,0.7380281690140847,0,0,1
CELL_04,mild,2,2025-01-01 15:22:22,3.591,2.954,4.231,2.821,3.44,24.59,28.73,33.74,96.65,109.41,64.78,99.991,109.41,62.910000000000004,0.5642,2.063004846526656,0,0,2
CELL_04,mild,3,2025-01-01 18:47:33,3.558,2.935,4.206,3.172,4.014,23.88,29.59,34.38,97.72,96.66,57.48,99.99,96.66,63.339999999999996,0.6344000000000001,1.5095011876484563,0,0,3
CELL_04,mild,4,2025-01-01 23:23:15,3.58,2.902,4.267,2.828,4.124,22.98,26.19,31.85,98.86,102.11,67.78,99.989,102.11,67.00999999999999,0.5656,1.0532407407407411,0,0,4
CELL_04,mild,5,2025-01-02 02:06:49,3.646,3.01,4.264,3.91,5.168,23.53,26.89,28.6,99.99,74.23,53.74,99.981,74.23,71.38999999999999,0.782,0.9968203497615266,0,0,5
CELL_04,mild,6,2025-01-02 06:49:11,3.698,3.091,4.265,2.05,2.488,24.05,27.38,36.96,97.63,141.86,86.92,99.973,141.86,60.669999999999995,0.41,2.6803652968036507,0,0,6
CELL_04,mild,7,2025-01-02 10:21:55,3.599,3.007,4.202,4.072,5.117,19.64,23.8,40.7,99.23,74.1,46.14,99.972,74.1,58.53,0.8144,1.1435406698564592,0,0,7
CELL_04,mild,8,2025-01-02 13:21:58,3.637,3.074,4.222,3.182,3.918,27.47,34.23,43.81,98.72,96.68,51.47,99.97,96.68,54.91,0.6364,1.5597826086956526,0,0,8
CELL_04,mild,9,2025-01-02 18:23:21,3.615,2.904,4.231,2.436,3.046,26.53,31.11,37.94,97.71,119.48,72.52,99.969,119.48,59.769999999999996,0.48719999999999997,2.1754098360655743,0,0,9
CELL_04,mild,10,2025-01-02 22:04:20,3.619,3.056,4.187,3.338,4.374,26.63,29.85,38.17,98.64,91.18,53.27,99.958,91.18,60.47,0.6676,1.0916988416988425,0,0,10
CELL_04,mild,11,2025-01-03 01:54:17,3.697,3.076,4.234,2.775,4.132,22.91,29.28,38.13,99.15,103.59,68.75,99.957,103.59,61.02,0.5549999999999999,0.8533529845246869,0,0,11
CELL_04,mild,12,2025-01-03 05:42:05,3.609,3.006,4.177,3.901,5.572,27.7,32.32,45.81,97.05,74.55,38.82,99.941,74.55,51.239999999999995,0.7802,0.700777977259126,0,0,12
CELL_04,mild,13,2025-01-03 09:13:37,3.575,2.93,4.175,2.839,3.773,21.09,26.25,43.78,99.19,106.23,57.43,99.934,106.23,55.41,0.5678,1.332976445396145,0,0,13
CELL_04,mild,14,2025-01-03 14:13:00,3.598,2.93,4.242,2.351,3.147,28.41,33.57,40.45,99.2,119.33,73.42,99.933,119.33,58.75,0.4702,1.648241206030151,0,0,14
CELL_04,mild,15,2025-01-03 18:11:50,3.671,3.045,4.239,3.383,4.832,26.43,29.5,40.15,98.18,91.9,52.43,99.932,91.9,58.03000000000001,0.6766,0.824016563146998,0,0,15
CELL_04,mild,16,2025-01-03 23:20:31,3.57,2.936,4.236,2.369,3.254,20.15,26.65,44.1,99.72,126.87,71.79,99.918,126.87,55.62,0.47380000000000005,1.4689265536723166,0,0,16
CELL_04,mild,17,2025-01-04 02:41:43,3.661,3.054,4.254,3.344,4.468,24.07,28.97,37.98,97.08,95.28,53.15,99.899,95.28,59.1,0.6688,1.067615658362989,0,0,17
CELL_04,mild,18,2025-01-04 05:53:20,3.626,3.032,4.225,3.318,4.715,26.84,33.08,39.05,98.8,93.09,56.06,99.89,93.09,59.75,0.6636,0.8539727988546885,0,0,18
CELL_04,mild,19,2025-01-04 09:50:08,3.582,2.985,4.211,3.19,4.679,25.67,31.96,40.73,98.83,93.71,53.01,99.889,93.71,58.1,0.638,0.8233713901947617,0,0,19
CELL_04,mild,20,2025-01-04 12:51:27,3.659,3.036,4.203,3.542,4.311,26.29,31.89,35.84,97.52,78.19,51.55,99.888,78.19,61.67999999999999,0.7083999999999999,1.517555266579974,0,0,20
CELL_04,mild,21,2025-01-04 17:04:25,3.573,3.007,4.174,2.827,3.856,23.3,30.18,39.69,98.3,106.85,60.07,99.885,106.85,58.61,0.5654,1.134110787172012,0,0,21
CELL_04,mild,22,2025-01-04 22:36:10,3.513,2.917,4.175,2.133,2.884,24.1,27.55,40.46,96.64,140.13,79.26,99.884,140.13,56.18,0.4266,1.675099866844208,0,0,22
CELL_04,mild,23,2025-01-05 02:14:19,3.615,2.936,4.239,3.286,4.303,26.65,33.14,36.96,99.89,91.84,57.43,99.88,91.84,62.93,0.6572,1.281219272369715,0,0,23
CELL_04,mild,24,2025-01-05 05:43:05,3.629,3.077,4.193,3.04,4.445,28.59,33.23,50.49,99.0,102.01,49.35,99.879,102.01,48.51,0.608,0.7943060498220637,0,0,24
CELL_04,mild,25,2025-01-05 08:17:01,3.67,3.079,4.213,3.732,5.3,24.7,30.59,39.92,97.31,77.62,45.13,99.858,77.62,57.39,0.7464000000000001,0.7232142857142858,0,0,25
CELL_04,mild,26,2025-01-05 11:27:05,3.654,3.057,4.238,3.554,5.131,23.92,28.18,35.54,98.93,80.3,53.42,99.851,80.3,63.39000000000001,0.7108,0.7488902980342423,0,0,26
CELL_04,mild,27,2025-01-05 16:20:44,3.583,2.966,4.258,2.605,3.642,25.95,29.67,35.24,96.33,112.39,68.99,99.85,112.39,61.089999999999996,0.521,1.2459016393442621,0,0,27
CELL_04,mild,28,2025-01-05 20:10:18,3.645,3.012,4.247,3.348,4.596,26.0,30.47,42.57,96.96,92.5,51.04,99.847,92.5,54.38999999999999,0.6696,0.989583333333333,0,0,28
CELL_04,mild,29,2025-01-05 22:58:22,3.561,2.937,4.175,3.726,4.787,24.79,30.08,40.23,98.89,82.59,50.78,99.833,82.59,58.660000000000004,0.7452,1.1668237511781339,0,0,29
CELL_04,mild,30,2025-01-06 01:56:14,3.664,3.071,4.187,3.715,5.385,21.86,25.26,43.36,98.69,82.85,44.48,99.822,82.85,55.33,0.743,0.6682634730538923,0,0,30
CELL_04,mild,31,2025-01-06 04:57:39,3.548,2.933,4.185,3.155,4.069,25.75,31.71,43.68,97.28,90.06,52.65,99.818,90.06,53.6,0.631,1.36980306345733,0,0,31
CELL_04,mild,32,2025-01-06 08:08:47,3.569,2.942,4.187,3.141,3.882,24.98,29.14,41.79,98.24,99.31,52.92,99.816,99.31,56.449999999999996,0.6282,1.680161943319838,0,0,32
CELL_04,mild,33,2025-01-06 13:16:30,3.641,3.088,4.225,2.174,2.661,24.12,30.18,41.26,97.22,141.4,78.47,99.815,141.4,55.96,0.43479999999999996,2.334702258726898,0,0,33
CELL_04,mild,34,2025-01-06 17:59:00,3.602,3.034,4.185,2.402,3.376,25.06,28.68,30.11,99.13,123.73,85.97,99.813,123.73,69.02,0.48040000000000005,1.1817248459958933,0,0,34
CELL_04,mild,35,2025-01-06 22:47:41,3.602,2.99,4.207,2.916,4.305,25.33,28.52,34.24,99.9,102.45,70.05,99.812,102.45,65.66,0.5831999999999999,0.8761699064074873,0,0,35
CELL_04,mild,36,2025-01-07 02:01:24,3.644,3.074,4.212,3.664,4.585,25.35,28.94,33.07,96.75,81.39,56.47,99.79,81.39,63.68,0.7328,1.235613463626493,0,0,36
CELL_04,mild,37,2025-01-07 05:47:16,3.653,3.038,4.248,2.571,3.269,26.92,31.79,38.68,96.85,114.11,66.29,99.777,114.11,58.169999999999995,0.5142,1.7335243553008604,0,0,37
CELL_04,mild,38,2025-01-07 09:31:49,3.588,2.986,4.209,3.346,4.38,21.74,25.15,32.61,98.0,96.32,56.1,99.765,96.32,65.39,0.6692,1.182785299806576,0,0,38
CELL_04,mild,39,2025-01-07 13:13:02,3.589,2.953,4.197,3.398,5.053,26.17,31.19,36.04,99.42,89.4,56.47,99.764,89.4,63.38,0.6796,0.7516616314199398,0,0,39
CELL_04,mild,40,2025-01-07 16:50:54,3.576,2.934,4.264,3.664,4.752,25.72,29.34,43.61,96.42,83.19,40.76,99.75,83.19,52.81,0.7328,1.2224264705882357,0,0,40
CELL_04,mild,41,2025-01-07 19:52:08,3.627,3.03,4.176,3.16,4.419,26.01,29.84,39.19,99.96,96.86,53.19,99.744,96.86,60.769999999999996,0.632,0.9102462271644168,0,0,41
CELL_04,mild,42,2025-01-07 22:52:47,3.554,2.992,4.182,3.258,4.128,28.19,34.14,43.54,99.83,95.25,54.54,99.743,95.25,56.29,0.6516,1.3678160919540232,0,0,42
CELL_04,mild,43,2025-01-08 03:08:57,3.648,3.093,4.265,3.591,4.837,25.65,32.6,31.55,98.36,83.87,55.65,99.733,83.87,66.81,0.7182000000000001,0.940609951845907,0,0,43
CELL_04,mild,44,2025-01-08 06:44:10,3.576,2.979,4.23,2.611,3.305,26.67,31.96,37.83,98.75,117.24,67.11,99.72,117.24,60.92,0.5222,1.8025936599423638,0,0,44
